2021-09-22 15:17:14,26.2
2021-09-22 15:22:14,26.03
2021-09-22 15:27:14,26.23
2021-09-22 15:32:14,26.33
2021-09-22 15:37:15,26.33
2021-09-22 15:42:15,26.13
2021-09-22 15:47:15,26.2
2021-09-22 15:52:15,26.06
2021-09-22 15:57:15,25.93
2021-09-22 16:02:15,26.63
2021-09-22 16:07:15,26.33
2021-09-22 16:12:15,25.86
2021-09-22 16:17:15,25.7
2021-09-22 16:22:15,25.6
2021-09-22 16:27:14,25.66
2021-09-22 16:32:14,25.83
2021-09-22 16:37:14,25.66
2021-09-22 16:42:14,25.73
2021-09-22 16:47:14,25.5
2021-09-22 16:52:14,25.43
2021-09-22 16:57:14,25.43
2021-09-22 17:02:14,25.46
2021-09-22 17:07:14,25.5
2021-09-22 17:12:15,25.4
2021-09-22 17:17:14,25.37
2021-09-22 17:22:15,25.23
2021-09-22 17:27:15,25.26
2021-09-22 17:32:15,25.1
2021-09-22 17:37:15,24.9
2021-09-22 17:42:15,24.73
2021-09-22 17:47:15,24.57
2021-09-22 17:52:15,24.53
2021-09-22 17:57:15,24.5
2021-09-22 18:02:14,24.33
2021-09-22 18:07:14,24.33
2021-09-22 18:12:14,24.26
2021-09-22 18:17:14,24.2
2021-09-22 18:22:14,24.1
2021-09-22 18:27:14,24.2
2021-09-22 18:32:14,24.1
2021-09-22 18:37:15,24.06
2021-09-22 18:42:15,23.96
2021-09-22 18:47:15,23.9
2021-09-22 18:52:15,23.8
2021-09-22 18:57:14,24
2021-09-22 19:02:14,23.83
2021-09-22 19:07:14,23.73
2021-09-22 19:12:15,23.93
2021-09-22 19:17:15,23.76
2021-09-22 19:22:15,23.76
2021-09-22 19:27:15,23.66
2021-09-22 19:32:15,23.46
2021-09-22 19:37:15,23.23
2021-09-22 19:42:15,23.36
2021-09-22 19:47:15,23.4
2021-09-22 19:52:15,23.37
2021-09-22 19:57:15,23.37
2021-09-22 20:02:15,23.33
2021-09-22 20:07:14,23.33
2021-09-22 20:12:14,23.4
2021-09-22 20:17:14,23.33
2021-09-22 20:22:14,23.03
2021-09-22 20:27:14,23.1
2021-09-22 20:32:14,23.2
2021-09-22 20:37:15,23.33
2021-09-22 20:42:15,23.3
2021-09-22 20:47:15,23.47
2021-09-22 20:52:15,23.43
2021-09-22 20:57:15,23.47
2021-09-22 21:02:15,24.1
2021-09-22 21:07:15,23.73
2021-09-22 21:12:15,23.6
2021-09-22 21:17:15,23.47
2021-09-22 21:22:15,23.43
2021-09-22 21:27:15,23.37
2021-09-22 21:32:15,23.4
2021-09-22 21:37:15,23.37
2021-09-22 21:42:14,23.23
2021-09-22 21:47:14,23.23
2021-09-22 21:52:14,23.17
2021-09-22 21:57:14,23.17
2021-09-22 22:02:14,23.33
2021-09-22 22:07:14,23.16
2021-09-22 22:12:15,23
2021-09-22 22:17:15,22.93
2021-09-22 22:22:15,22.86
2021-09-22 22:27:15,22.93
2021-09-22 22:32:15,22.86
2021-09-22 22:37:15,23.1
2021-09-22 22:42:15,22.96
2021-09-22 22:47:15,22.83
2021-09-22 22:52:15,22.76
2021-09-22 22:57:15,22.7
2021-09-22 23:02:15,22.63
2021-09-22 23:07:15,22.6
2021-09-22 23:12:15,22.56
2021-09-22 23:17:14,22.53
2021-09-22 23:22:14,22.5
2021-09-22 23:27:14,22.5
2021-09-22 23:32:14,22.43
2021-09-22 23:37:15,22.47
2021-09-22 23:42:15,22.4
2021-09-22 23:47:15,22.33
2021-09-22 23:52:15,22.33
2021-09-22 23:57:15,22.33
2021-09-23 00:02:15,22.16
2021-09-23 00:07:15,22.13
2021-09-23 00:12:15,22.06
2021-09-23 00:17:15,22.07
2021-09-23 00:22:15,22.13
2021-09-23 00:27:15,22.07
2021-09-23 00:32:15,22.06
